33,1,33,2.801,50,67,0.253731343,-17,2.973,17,0.253731343,0,1
34,1,34,2.736,50,67,0.253731343,-17,6.165,17,0.253731343,0,1
35,1,35,2.743,35,67,0.47761194,-32,5.829,32,0.47761194,0,1
36,1,36,2.852,70,67,0.044776119,3,2.334,3,0.044776119,0,1
37,1,37,4.234,50,67,0.253731343,-17,4.329,17,0.253731343,0,1
38,1,38,2.891,50,67,0.253731343,-17,2.404,17,0.253731343,0,1
39,1,39,3.681,65,67,0.029850746,-2,2.161,2,0.029850746,0,1
40,1,40,3.334,70,67,0.044776119,3,4.847,3,0.044776119,0,1
41,1,41,2.724,60,75,0.2,-15,2.305,15,0.2,0,1
42,1,42,2.762,60,75,0.2,-15,2.513,15,0.2,0,1
43,1,43,2.436,60,75,0.2,-15,3.753,15,0.2,0,1
44,1,44,3.487,50,75,0.333333333,-25,6.132,25,0.333333333,0,1
45,1,45,3.148,75,75,0,0,2.641,0,0,0,1
46,1,46,3.36,40,75,0.466666667,-35,4.971,35,0.466666667,0,1
47,1,47,3.486,75,75,0,0,10.558,0,0,0,1
48,1,48,3.06,80,75,0.066666667,5,2.399,5,0.066666667,0,1
49,1,49,2.922,65,87,0.252873563,-22,4.013,22,0.252873563,0,1
50,1,50,3.054,70,87,0.195402299,-17,2.011,17,0.195402299,0,1
51,1,51,3.43,65,87,0.252873563,-22,2.015,22,0.252873563,0,1
52,1,52,2.962,50,87,0.425287356,-37,2.717,37,0.425287356,0,1
53,1,53,3.189,35,87,0.597701149,-52,4.068,52,0.597701149,0,1
54,1,54,4.21,60,87,0.310344828,-27,4.658,27,0.310344828,0,1
55,1,55,2.774,80,87,0.08045977,-7,3.347,7,0.08045977,0,1
56,1,56,2.758,60,87,0.310344828,-27,2.542,27,0.310344828,0,1
57,1,57,3.004,45,91,0.505494505,-46,6.907,46,0.505494505,0,1
58,1,58,3.87,60,91,0.340659341,-31,7.361,31,0.340659341,0,1
59,1,59,2.848,60,91,0.340659341,-31,2.796,31,0.340659341,0,1
60,1,60,2.318,65,91,0.285714286,-26,2.05,26,0.285714286,0,1
61,1,61,3.914,65,91,0.285714286,-26,2.386,26,0.285714286,0,1
62,1,62,3.118,65,91,0.285714286,-26,3.235,26,0.285714286,0,1
63,1,63,2.754,70,91,0.230769231,-21,2.314,21,0.230769231,0,1
64,1,64,2.91,60,91,0.340659341,-31,3.623,31,0.340659341,0,1
65,2,1,2.183,20,23,0.130434783,-3,2.404,3,0.130434783,0,2
66,2,2,2.251,19,23,0.173913043,-4,2.547,4,0.173913043,0,2
67,2,3,2.172,18,23,0.217391304,-5,2.348,5,0.217391304,0,2
68,2,4,2.163,17,23,0.260869565,-6,2.377,6,0.260869565,0,2
69,2,5,2.382,22,23,0.043478261,-1,1.987,1,0.043478261,0,2
70,2,6,2.951,20,23,0.130434783,-3,2.169,3,0.130434783,0,2
71,2,7,2.218,20,23,0.130434783,-3,2.251,3,0.130434783,0,2
72,2,8,2.201,21,23,0.086956522,-2,2.302,2,0.086956522,0,2
73,2,9,2.172,26,29,0.103448276,-3,2.2,3,0.103448276,0,2
74,2,10,2.802,20,29,0.310344828,-9,2.12,9,0.310344828,0,2
75,2,11,2.355,27,29,0.068965517,-2,2.19,2,0.068965517,0,2
76,2,12,2.228,30,29,0.034482759,1,2.096,1,0.034482759,0,2
77,2,13,2.164,24,29,0.172413793,-5,3.152,5,0.172413793,0,2
78,2,14,2.165,25,29,0.137931034,-4,2.108,4,0.137931034,0,2
79,2,15,2.155,22,29,0.24137931,-7,2.118,7,0.24137931,0,2
80,2,16,2.173,29,29,0,0,5.671,0,0,0,2
81,2,17,2.454,22,37,0.405405405,-15,2.101,15,0.405405405,0,2
82,2,18,2.24,22,37,0.405405405,-15,2.514,15,0.405405405,0,2
83,2,19,2.297,36,37,0.027027027,-1,2.258,1,0.027027027,0,2
84,2,20,2.263,26,37,0.297297297,-11,2.436,11,0.297297297,0,2
85,2,21,2.169,30,37,0.189189189,-7,2.268,7,0.189189189,0,2
86,2,22,2.209,25,37,0.324324324,-12,6.287,12,0.324324324,0,2
87,2,23,2.202,23,37,0.378378378,-14,1.806,14,0.378378378,0,2
88,2,24,2.661,23,37,0.378378378,-14,2.332,14,0.378378378,0,2
89,2,25,2.254,36,51,0.294117647,-15,2.295,15,0.294117647,0,2
90,2,26,2.238,40,51,0.215686275,-11,2.332,11,0.215686275,0,2
91,2,27,2.203,27,51,0.470588235,-24,1.681,24,0.470588235,0,2
92,2,28,2.272,29,51,0.431372549,-22,4.355,22,0.431372549,0,2
93,2,29,2.32,39,51,0.235294118,-12,2.309,12,0.235294118,0,2
94,2,30,2.241,50,51,0.019607843,-1,2.124,1,0.019607843,0,2
95,2,31,2.159,44,51,0.137254902,-7,2.454,7,0.137254902,0,2
96,2,32,2.203,38,51,0.254901961,-13,3.327,13,0.254901961,0,2
97,2,33,2.263,44,67,0.343283582,-23,2.004,23,0.343283582,0,2
98,2,34,2.196,44,67,0.343283582,-23,1.635,23,0.343283582,0,2
99,2,35,2.247,34,67,0.492537313,-33,1.875,33,0.492537313,0,2
100,2,36,2.315,37,67,0.447761194,-30,2.234,30,0.447761194,0,2
101,2,37,2.264,55,67,0.179104478,-12,2.393,12,0.179104478,0,2
102,2,38,2.363,38,67,0.432835821,-29,3.469,29,0.432835821,0,2
103,2,39,2.363,31,67,0.537313433,-36,2.702,36,0.537313433,0,2
104,2,40,3.212,37,67,0.447761194,-30,2.231,30,0.447761194,0,2
105,2,41,2.208,47,75,0.373333333,-28,2.186,28,0.373333333,0,2
106,2,42,2.268,40,75,0.466666667,-35,2.252,35,0.466666667,0,2
107,2,43,2.251,40,75,0.466666667,-35,1.959,35,0.466666667,0,2
108,2,44,2.274,42,75,0.44,-33,4.059,33,0.44,0,2
109,2,45,2.323,45,75,0.4,-30,2.614,30,0.4,0,2
110,2,46,2.322,36,75,0.52,-39,2.406,39,0.52,0,2
111,2,47,2.287,33,75,0.56,-42,1.957,42,0.56,0,2
112,2,48,2.232,40,75,0.466666667,-35,2.834,35,0.466666667,0,2
113,2,49,2.251,40,87,0.540229885,-47,2.567,47,0.540229885,0,2
114,2,50,2.224,39,87,0.551724138,-48,1.913,48,0.551724138,0,2
115,2,51,2.516,38,87,0.563218391,-49,2.392,49,0.563218391,0,2
116,2,52,2.274,34,87,0.609195402,-53,2.397,53,0.609195402,0,2
117,2,53,2.226,43,87,0.505747126,-44,2.011,44,0.505747126,0,2
118,2,54,2.266,42,87,0.517241379,-45,2.306,45,0.517241379,0,2
119,2,55,2.428,32,87,0.632183908,-55,2.863,55,0.632183908,0,2
120,2,56,2.24,51,87,0.413793103,-36,2.248,36,0.413793103,0,2
121,2,57,2.268,47,91,0.483516484,-44,2.307,44,0.483516484,0,2
122,2,58,2.281,50,91,0.450549451,-41,4.249,41,0.450549451,0,2
123,2,59,2.236,48,91,0.472527473,-43,2.396,43,0.472527473,0,2
124,2,60,2.48,37,91,0.593406593,-54,2.522,54,0.593406593,0,2
125,2,61,2.379,58,91,0.362637363,-33,2.929,33,0.362637363,0,2
126,2,62,2.295,56,91,0.384615385,-35,2.005,35,0.384615385,0,2
127,2,63,2.379,38,91,0.582417582,-53,15.05,53,0.582417582,0,2
128,2,64,2.284,44,91,0.516483516,-47,2.237,47,0.516483516,0,2
129,3,1,2.224,27,23,0.173913043,4,10.426,4,0.173913043,0,3
130,3,2,2.179,25,23,0.086956522,2,5.986,2,0.086956522,0,3
131,3,3,2.164,26,23,0.130434783,3,6.348,3,0.130434783,0,3
132,3,4,2.268,25,23,0.086956522,2,5.321,2,0.086956522,0,3
133,3,5,2.177,23,23,0,0,5.099,0,0,0,3
134,3,6,2.223,20,23,0.130434783,-3,7.401,3,0.130434783,0,3
135,3,7,2.103,27,23,0.173913043,4,5.765,4,0.173913043,0,3
136,3,8,2.295,23,23,0,0,5.179,0,0,0,3
137,3,9,2.167,29,29,0,0,7.062,0,0,0,3
138,3,10,2.203,36,29,0.24137931,7,7.067,7,0.24137931,0,3
139,3,11,2.181,38,29,0.310344828,9,9.138,9,0.310344828,0,3
140,3,12,2.179,36,29,0.24137931,7,8.818,7,0.24137931,0,3
141,3,13,2.167,35,29,0.206896552,6,9.55,6,0.206896552,0,3
142,3,14,2.095,32,29,0.103448276,3,5.337,3,0.103448276,0,3
143,3,15,2.179,31,29,0.068965517,2,7.6,2,0.068965517,0,3
144,3,16,2.161,33,29,0.137931034,4,7.172,4,0.137931034,0,3
145,3,17,2.155,41,37,0.108108108,4,10.709,4,0.108108108,0,3
146,3,18,2.171,60,37,0.621621622,23,11.029,23,0.621621622,0,3
147,3,19,2.168,48,37,0.297297297,11,5.442,11,0.297297297,0,3
148,3,20,2.187,47,37,0.27027027,10,6.183,10,0.27027027,0,3
149,3,21,2.167,43,37,0.162162162,6,10.11,6,0.162162162,0,3
150,3,22,2.176,37,37,0,0,7.714,0,0,0,3
151,3,23,2.159,38,37,0.027027027,1,5.956,1,0.027027027,0,3
152,3,24,2.272,42,37,0.135135135,5,11.226,5,0.135135135,0,3
153,3,25,2.364,67,51,0.31372549,16,9.936,16,0.31372549,0,3
154,3,26,2.299,64,51,0.254901961,13,10.197,13,0.254901961,0,3
155,3,27,2.144,55,51,0.078431373,4,7.612,4,0.078431373,0,3
156,3,28,2.165,57,51,0.117647059,6,7.733,6,0.117647059,0,3
157,3,29,2.163,79,51,0.549019608,28,16.176,28,0.549019608,0,3
158,3,30,2.15,69,51,0.352941176,18,10.597,18,0.352941176,0,3
159,3,31,2.17,57,51,0.117647059,6,5.466,6,0.117647059,0,3
160,3,32,2.172,59,51,0.156862745,8,7.56,8,0.156862745,0,3
161,3,33,2.158,86,67,0.28358209,19,14.756,19,0.28358209,0,3
162,3,34,2.162,79,67,0.179104478,12,8.139,12,0.179104478,0,3
163,3,35,2.157,97,67,0.447761194,30,9.968,30,0.447761194,0,3
164,3,36,2.154,80,67,0.194029851,13,5.415,13,0.194029851,0,3
165,3,37,2.204,83,67,0.23880597,16,6.279,16,0.23880597,0,3
166,3,38,2.203,103,67,0.537313433,36,13.04,36,0.537313433,0,3
167,3,39,2.189,71,67,0.059701493,4,8.063,4,0.059701493,0,3
168,3,40,2.196,68,67,0.014925373,1,9.317,1,0.014925373,0,3
169,3,41,2.158,96,75,0.28,21,10.369,21,0.28,0,3
170,3,42,2.203,79,75,0.053333333,4,13.071,4,0.053333333,0,3
171,3,43,2.311,90,75,0.2,15,11.537,15,0.2,0,3
172,3,44,2.187,78,75,0.04,3,5.609,3,0.04,0,3
173,3,45,2.161,83,75,0.106666667,8,8.225,8,0.106666667,0,3
174,3,46,2.157,89,75,0.186666667,14,6.685,14,0.186666667,0,3
175,3,47,2.187,78,75,0.04,3,8.018,3,0.04,0,3
176,3,48,2.177,109,75,0.453333333,34,8.948,34,0.453333333,0,3
177,3,49,2.157,81,87,0.068965517,-6,14.883,6,0.068965517,0,3
178,3,50,2.162,85,87,0.022988506,-2,5.53,2,0.022988506,0,3
179,3,51,2.179,99,87,0.137931034,12,9.335,12,0.137931034,0,3
180,3,52,2.153,110,87,0.264367816,23,7.674,23,0.264367816,0,3
181,3,53,2.164,95,87,0.091954023,8,10.503,8,0.091954023,0,3
182,3,54,2.172,86,87,0.011494253,-1,17.825,1,0.011494253,0,3
183,3,55,2.191,80,87,0.08045977,-7,10.377,7,0.08045977,0,3
184,3,56,2.16,88,87,0.011494253,1,14.005,1,0.011494253,0,3
185,3,57,2.167,113,91,0.241758242,22,9.895,22,0.241758242,0,3
186,3,58,2.166,100,91,0.098901099,9,9.125,9,0.098901099,0,3
187,3,59,2.194,93,91,0.021978022,2,13.861,2,0.021978022,0,3
188,3,60,2.275,107,91,0.175824176,16,11.796,16,0.175824176,0,3
189,3,61,2.174,91,91,0,0,13.209,0,0,0,3
190,3,62,2.151,120,91,0.318681319,29,11.991,29,0.318681319,0,3
191,3,63,2.112,90,91,0.010989011,-1,9.21,1,0.010989011,0,3
192,3,64,2.165,101,91,0.10989011,10,19.247,10,0.10989011,0,3
193,4,1,2.132,16,23,0.304347826,-7,4.713,7,0.304347826,0,4
194,4,2,2.178,18,23,0.217391304,-5,2.999,5,0.217391304,0,4
195,4,3,2.133,16,23,0.304347826,-7,3.143,7,0.304347826,0,4
196,4,4,2.359,18,23,0.217391304,-5,2.575,5,0.217391304,0,4
197,4,5,2.284,14,23,0.391304348,-9,2.152,9,0.391304348,0,4
198,4,6,2.397,14,23,0.391304348,-9,3.711,9,0.391304348,0,4
199,4,7,2.128,18,23,0.217391304,-5,2.345,5,0.217391304,0,4
200,4,8,2.126,20,23,0.130434783,-3,2.222,3,0.130434783,0,4
201,4,9,2.127,21,29,0.275862069,-8,1.95,8,0.275862069,0,4
202,4,10,2.124,24,29,0.172413793,-5,2.201,5,0.172413793,0,4
203,4,11,2.283,20,29,0.310344828,-9,1.762,9,0.310344828,0,4
204,4,12,2.126,25,29,0.137931034,-4,1.683,4,0.137931034,0,4
205,4,13,2.23,22,29,0.24137931,-7,3.31,7,0.24137931,0,4
206,4,14,2.129,17,29,0.413793103,-12,1.873,12,0.413793103,0,4
207,4,15,2.35,22,29,0.24137931,-7,2.431,7,0.24137931,0,4
208,4,16,2.41,20,29,0.310344828,-9,4.884,9,0.310344828,0,4
209,4,17,2.116,26,37,0.297297297,-11,4.492,11,0.297297297,0,4
210,4,18,2.37,23,37,0.378378378,-14,3.326,14,0.378378378,0,4
211,4,19,2.13,24,37,0.351351351,-13,2.146,13,0.351351351,0,4
212,4,20,2.384,29,37,0.216216216,-8,2.05,8,0.216216216,0,4
213,4,21,2.312,20,37,0.459459459,-17,5.286,17,0.459459459,0,4
214,4,22,2.385,22,37,0.405405405,-15,5.544,15,0.405405405,0,4
215,4,23,2.141,24,37,0.351351351,-13,2.391,13,0.351351351,0,4
216,4,24,2.129,26,37,0.297297297,-11,2.451,11,0.297297297,0,4
217,4,25,2.126,35,51,0.31372549,-16,2.152,16,0.31372549,0,4
218,4,26,2.305,36,51,0.294117647,-15,2.002,15,0.294117647,0,4
219,4,27,2.128,32,51,0.37254902,-19,1.886,19,0.37254902,0,4
220,4,28,2.297,26,51,0.490196078,-25,3.499,25,0.490196078,0,4
221,4,29,2.478,32,51,0.37254902,-19,1.645,19,0.37254902,0,4
222,4,30,2.141,25,51,0.509803922,-26,3.957,26,0.509803922,0,4
223,4,31,2.129,34,51,0.333333333,-17,2.218,17,0.333333333,0,4
224,4,32,2.126,36,51,0.294117647,-15,2.342,15,0.294117647,0,4
225,4,33,2.126,32,67,0.52238806,-35,2.791,35,0.52238806,0,4
226,4,34,2.132,32,67,0.52238806,-35,2.939,35,0.52238806,0,4
227,4,35,2.362,30,67,0.552238806,-37,2.354,37,0.552238806,0,4
228,4,36,2.127,42,67,0.373134328,-25,2.076,25,0.373134328,0,4
229,4,37,2.125,44,67,0.343283582,-23,1.678,23,0.343283582,0,4
230,4,38,2.436,55,67,0.179104478,-12,1.84,12,0.179104478,0,4
231,4,39,2.419,38,67,0.432835821,-29,5.315,29,0.432835821,0,4
232,4,40,2.126,36,67,0.462686567,-31,1.716,31,0.462686567,0,4
233,4,41,2.343,37,75,0.506666667,-38,2.792,38,0.506666667,0,4
234,4,42,2.639,44,75,0.413333333,-31,5.873,31,0.413333333,0,4
235,4,43,2.64,63,75,0.16,-12,2.18,12,0.16,0,4
236,4,44,2.456,40,75,0.466666667,-35,2.552,35,0.466666667,0,4
237,4,45,2.326,32,75,0.573333333,-43,4.106,43,0.573333333,0,4
238,4,46,2.141,57,75,0.24,-18,2.458,18,0.24,0,4
239,4,47,2.336,58,75,0.226666667,-17,3.461,17,0.226666667,0,4
240,4,48,2.37,46,75,0.386666667,-29,5.144,29,0.386666667,0,4
241,4,49,2.44,46,87,0.471264368,-41,2.138,41,0.471264368,0,4
242,4,50,2.56,58,87,0.333333333,-29,2.402,29,0.333333333,0,4
243,4,51,2.124,48,87,0.448275862,-39,3.363,39,0.448275862,0,4
244,4,52,2.427,55,87,0.367816092,-32,2.404,32,0.367816092,0,4
245,4,53,2.126,38,87,0.563218391,-49,2.065,49,0.563218391,0,4
246,4,54,2.417,40,87,0.540229885,-47,3.312,47,0.540229885,0,4
247,4,55,2.352,48,87,0.448275862,-39,2.716,39,0.448275862,0,4
248,4,56,2.407,47,87,0.459770115,-40,1.881,40,0.459770115,0,4
249,4,57,2.137,45,91,0.505494505,-46,2.371,46,0.505494505,0,4
250,4,58,2.383,58,91,0.362637363,-33,2.43,33,0.362637363,0,4
251,4,59,2.494,43,91,0.527472527,-48,1.769,48,0.527472527,0,4
252,4,60,2.136,47,91,0.483516484,-44,2.208,44,0.483516484,0,4
253,4,61,3.504,47,91,0.483516484,-44,2.112,44,0.483516484,0,4
254,4,62,2.371,57,91,0.373626374,-34,2.553,34,0.373626374,0,4
255,4,63,2.124,52,91,0.428571429,-39,2.111,39,0.428571429,0,4
256,4,64,2.323,47,91,0.483516484,-44,2.948,44,0.483516484,0,4
257,5,1,2.133,19,23,0.173913043,-4,3.109,4,0.173913043,0,5
258,5,2,2.128,25,23,0.086956522,2,1.41,2,0.086956522,0,5
259,5,3,2.134,18,23,0.217391304,-5,1.882,5,0.217391304,0,5
260,5,4,2.134,25,23,0.086956522,2,3.53,2,0.086956522,0,5
261,5,5,2.134,27,23,0.173913043,4,3.188,4,0.173913043,0,5
262,5,6,2.138,22,23,0.043478261,-1,1.953,1,0.043478261,0,5
263,5,7,2.135,23,23,0,0,3.39,0,0,0,5
264,5,8,2.182,17,23,0.260869565,-6,1.824,6,0.260869565,0,5
265,5,9,2.132,24,29,0.172413793,-5,2.813,5,0.172413793,0,5
266,5,10,2.133,24,29,0.172413793,-5,1.982,5,0.172413793,0,5
267,5,11,2.137,19,29,0.344827586,-10,1.81,10,0.344827586,0,5
268,5,12,2.135,23,29,0.206896552,-6,2.236,6,0.206896552,0,5
269,5,13,2.131,24,29,0.172413793,-5,2.156,5,0.172413793,0,5
270,5,14,2.343,22,29,0.24137931,-7,1.55,7,0.24137931,0,5
271,5,15,2.131,23,29,0.206896552,-6,2.758,6,0.206896552,0,5
272,5,16,2.135,29,29,0,0,3.361,0,0,0,5
273,5,17,2.342,25,37,0.324324324,-12,1.859,12,0.324324324,0,5
274,5,18,2.135,24,37,0.351351351,-13,1.97,13,0.351351351,0,5
275,5,19,2.301,26,37,0.297297297,-11,2.115,11,0.297297297,0,5
276,5,20,2.14,28,37,0.243243243,-9,2.613,9,0.243243243,0,5
277,5,21,2.131,28,37,0.243243243,-9,2.861,9,0.243243243,0,5
278,5,22,2.133,25,37,0.324324324,-12,2.357,12,0.324324324,0,5
279,5,23,2.351,35,37,0.054054054,-2,2.311,2,0.054054054,0,5
280,5,24,2.133,32,37,0.135135135,-5,4.446,5,0.135135135,0,5
281,5,25,2.136,28,51,0.450980392,-23,2.986,23,0.450980392,0,5
282,5,26,2.136,41,51,0.196078431,-10,2.035,10,0.196078431,0,5
283,5,27,2.133,32,51,0.37254902,-19,2.4,19,0.37254902,0,5
284,5,28,2.133,42,51,0.176470588,-9,2.11,9,0.176470588,0,5
285,5,29,2.136,39,51,0.235294118,-12,1.313,12,0.235294118,0,5
286,5,30,2.363,37,51,0.274509804,-14,4.217,14,0.274509804,0,5
287,5,31,2.135,39,51,0.235294118,-12,3.137,12,0.235294118,0,5
288,5,32,2.134,29,51,0.431372549,-22,2.574,22,0.431372549,0,5
289,5,33,2.572,38,67,0.432835821,-29,3.04,29,0.432835821,0,5
290,5,34,2.495,27,67,0.597014925,-40,5.06,40,0.597014925,0,5
291,5,35,2.133,48,67,0.28358209,-19,1.399,19,0.28358209,0,5
292,5,36,2.444,38,67,0.432835821,-29,4.353,29,0.432835821,0,5
293,5,37,2.443,43,67,0.358208955,-24,2.884,24,0.358208955,0,5
294,5,38,2.165,46,67,0.313432836,-21,4.475,21,0.313432836,0,5
295,5,39,2.135,39,67,0.417910448,-28,2.101,28,0.417910448,0,5
296,5,40,2.424,62,67,0.074626866,-5,4.071,5,0.074626866,0,5
297,5,41,2.133,57,75,0.24,-18,1.976,18,0.24,0,5
298,5,42,2.162,42,75,0.44,-33,2.327,33,0.44,0,5
299,5,43,2.136,51,75,0.32,-24,1.815,24,0.32,0,5
300,5,44,2.132,46,75,0.386666667,-29,3.526,29,0.386666667,0,5
301,5,45,2.14,42,75,0.44,-33,1.765,33,0.44,0,5
302,5,46,2.434,44,75,0.413333333,-31,2.525,31,0.413333333,0,5
303,5,47,2.141,53,75,0.293333333,-22,5.009,22,0.293333333,0,5
304,5,48,2.131,58,75,0.226666667,-17,2.768,17,0.226666667,0,5
305,5,49,2.133,55,87,0.367816092,-32,2.175,32,0.367816092,0,5
306,5,50,2.137,68,87,0.218390805,-19,1.808,19,0.218390805,0,5
307,5,51,2.391,55,87,0.367816092,-32,3.6,32,0.367816092,0,5
308,5,52,2.136,52,87,0.402298851,-35,4.459,35,0.402298851,0,5
309,5,53,2.419,52,87,0.402298851,-35,3.357,35,0.402298851,0,5
310,5,54,2.134,48,87,0.448275862,-39,1.808,39,0.448275862,0,5
311,5,55,2.134,47,87,0.459770115,-40,1.912,40,0.459770115,0,5
312,5,56,2.134,58,87,0.333333333,-29,1.28,29,0.333333333,0,5
313,5,57,2.481,57,91,0.373626374,-34,3.364,34,0.373626374,0,5
314,5,58,2.135,51,91,0.43956044,-40,3.145,40,0.43956044,0,5
315,5,59,2.14,51,91,0.43956044,-40,1.623,40,0.43956044,0,5
316,5,60,2.139,56,91,0.384615385,-35,2.211,35,0.384615385,0,5
317,5,61,2.135,46,91,0.494505495,-45,1.587,45,0.494505495,0,5
318,5,62,2.141,49,91,0.461538462,-42,6.361,42,0.461538462,0,5
319,5,63,2.134,64,91,0.296703297,-27,3.492,27,0.296703297,0,5
320,5,64,2.137,46,91,0.494505495,-45,1.427,45,0.494505495,0,5
321,6,1,2.126,24,23,0.043478261,1,4.253,1,0.043478261,0,6
322,6,2,2.134,36,23,0.565217391,13,5.03,13,0.565217391,0,6
323,6,3,2.13,28,23,0.217391304,5,3.792,5,0.217391304,0,6
324,6,4,2.128,32,23,0.391304348,9,3.332,9,0.391304348,0,6
325,6,5,2.134,28,23,0.217391304,5,5.933,5,0.217391304,0,6
326,6,6,2.136,20,23,0.130434783,-3,3.819,3,0.130434783,0,6
327,6,7,2.128,28,23,0.217391304,5,4.28,5,0.217391304,0,6
328,6,8,2.129,30,23,0.304347826,7,3.339,7,0.304347826,0,6
329,6,9,2.145,42,29,0.448275862,13,5.154,13,0.448275862,0,6
330,6,10,2.126,30,29,0.034482759,1,4.456,1,0.034482759,0,6
331,6,11,2.128,38,29,0.310344828,9,3.905,9,0.310344828,0,6
332,6,12,2.132,33,29,0.137931034,4,4.11,4,0.137931034,0,6
333,6,13,2.124,70,29,1.413793103,41,6.491,41,1.413793103,0,6
334,6,14,2.129,38,29,0.310344828,9,3.433,9,0.310344828,0,6
335,6,15,2.13,50,29,0.724137931,21,4.854,21,0.724137931,0,6
336,6,16,2.133,22,29,0.24137931,-7,4.738,7,0.24137931,0,6
337,6,17,2.133,50,37,0.351351351,13,3.318,13,0.351351351,0,6
338,6,18,2.127,38,37,0.027027027,1,4.483,1,0.027027027,0,6
339,6,19,2.131,50,37,0.351351351,13,3.443,13,0.351351351,0,6
340,6,20,2.138,40,37,0.081081081,3,3.636,3,0.081081081,0,6
341,6,21,2.131,64,37,0.72972973,27,5.605,27,0.72972973,0,6
342,6,22,2.16,62,37,0.675675676,25,5.689,25,0.675675676,0,6
343,6,23,2.126,48,37,0.297297297,11,4.741,11,0.297297297,0,6
344,6,24,2.13,42,37,0.135135135,5,6.514,5,0.135135135,0,6
345,6,25,2.127,34,51,0.333333333,-17,4.499,17,0.333333333,0,6
346,6,26,2.126,44,51,0.137254902,-7,3.377,7,0.137254902,0,6
347,6,27,2.125,40,51,0.215686275,-11,3.842,11,0.215686275,0,6
348,6,28,2.127,48,51,0.058823529,-3,4.58,3,0.058823529,0,6
349,6,29,2.126,68,51,0.333333333,17,5.345,17,0.333333333,0,6
350,6,30,2.128,35,51,0.31372549,-16,4.203,16,0.31372549,0,6
351,6,31,2.14,54,51,0.058823529,3,3.596,3,0.058823529,0,6
352,6,32,2.124,42,51,0.176470588,-9,6.107,9,0.176470588,0,6
353,6,33,2.128,48,67,0.28358209,-19,6.956,19,0.28358209,0,6
354,6,34,2.14,44,67,0.343283582,-23,4.204,23,0.343283582,0,6
355,6,35,2.128,46,67,0.313432836,-21,7.02,21,0.313432836,0,6
356,6,36,2.132,50,67,0.253731343,-17,3.866,17,0.253731343,0,6
357,6,37,2.125,52,67,0.223880597,-15,6.388,15,0.223880597,0,6
358,6,38,2.126,44,67,0.343283582,-23,4.343,23,0.343283582,0,6
359,6,39,2.126,60,67,0.104477612,-7,4.922,7,0.104477612,0,6
360,6,40,2.125,48,67,0.28358209,-19,6.587,19,0.28358209,0,6
361,6,41,2.128,38,75,0.493333333,-37,3.7,37,0.493333333,0,6
362,6,42,2.14,54,75,0.28,-21,4.652,21,0.28,0,6
363,6,43,2.139,75,75,0,0,5.27,0,0,0,6
364,6,44,2.127,52,75,0.306666667,-23,6.057,23,0.306666667,0,6
365,6,45,2.128,40,75,0.466666667,-35,5.756,35,0.466666667,0,6
366,6,46,2.131,46,75,0.386666667,-29,5.77,29,0.386666667,0,6
367,6,47,2.135,60,75,0.2,-15,3.648,15,0.2,0,6
