92,1,0.805,1,1,0.805,2.589,1,1,1.3,26,20,1.3,92,1
93,1,0.874,1,1,0.874,3.547,2,0,1.3,40,52,1.3,93,1
94,1,0.661,1,1,0.661,2.344,1,1,1.3,52,40,1.3,94,1
95,1,5.519,1,1,5.519,4.303,2,0,1.3,60,78,1.3,95,1
96,1,0.859,1,1,0.859,2.824,1,1,1.3,78,60,1.3,96,1
97,2,0.715,2,2,0.715,2.151,2,1,1.1,10,11,1.1,1,2
98,2,0.829,1,1,0.829,2.171,1,1,1.1,11,10,1.1,2,2
99,2,4.512,2,2,4.512,2.299,2,1,1.1,20,22,1.1,3,2
100,2,0.923,1,1,0.923,2.214,1,1,1.1,22,20,1.1,4,2
101,2,1.162,2,2,1.162,2.185,2,1,1.1,30,33,1.1,5,2
102,2,0.884,1,1,0.884,2.164,1,1,1.1,33,30,1.1,6,2
103,2,0.692,2,2,0.692,2.15,2,1,1.133333333,15,17,1.133333333,7,2
104,2,0.871,1,1,0.871,2.206,1,1,1.133333333,17,15,1.133333333,8,2
105,2,0.804,1,1,0.804,2.191,2,0,1.133333333,30,34,1.133333333,9,2
106,2,0.852,1,1,0.852,3.084,1,1,1.133333333,34,30,1.133333333,10,2
107,2,0.955,2,2,0.955,2.661,2,1,1.133333333,45,51,1.133333333,11,2
108,2,1.323,2,2,1.323,2.255,1,0,1.133333333,51,45,1.133333333,12,2
109,2,0.783,2,2,0.783,2.282,2,1,1.066666667,30,32,1.066666667,13,2
110,2,0.822,1,1,0.822,2.176,1,1,1.066666667,32,30,1.066666667,14,2
111,2,1.236,2,2,1.236,2.663,2,1,1.066666667,60,64,1.066666667,15,2
112,2,0.81,2,2,0.81,2.225,1,0,1.066666667,64,60,1.066666667,16,2
113,2,0.75,2,2,0.75,2.211,2,1,1.066666667,90,96,1.066666667,17,2
114,2,0.871,1,1,0.871,2.391,1,1,1.066666667,96,90,1.066666667,18,2
115,2,0.737,1,1,0.737,2.177,2,0,1.363636364,22,30,1.363636364,19,2
116,2,0.829,1,1,0.829,2.181,1,1,1.363636364,30,22,1.363636364,20,2
117,2,0.787,1,1,0.787,2.205,2,0,1.363636364,44,60,1.363636364,21,2
118,2,1.559,1,1,1.559,3.109,1,1,1.363636364,60,44,1.363636364,22,2
119,2,0.968,1,1,0.968,2.698,2,0,1.363636364,66,90,1.363636364,23,2
120,2,1.366,1,1,1.366,2.24,1,1,1.363636364,90,66,1.363636364,24,2
121,2,1.137,2,2,1.137,2.171,2,1,1.12,25,28,1.12,25,2
122,2,0.911,1,1,0.911,2.255,1,1,1.12,28,25,1.12,26,2
123,2,0.893,1,1,0.893,2.216,2,0,1.12,50,56,1.12,27,2
124,2,0.775,2,2,0.775,2.236,1,0,1.12,56,50,1.12,28,2
125,2,1.053,2,2,1.053,2.228,2,1,1.12,75,84,1.12,29,2
126,2,0.893,2,2,0.893,2.21,1,0,1.12,84,75,1.12,30,2
127,2,0.866,1,1,0.866,2.192,2,0,1.25,20,25,1.25,31,2
128,2,0.786,1,1,0.786,2.272,1,1,1.25,25,20,1.25,32,2
129,2,0.79,1,1,0.79,2.52,2,0,1.25,40,50,1.25,33,2
130,2,0.918,1,1,0.918,2.251,1,1,1.25,50,40,1.25,34,2
131,2,0.701,1,1,0.701,2.226,2,0,1.25,60,75,1.25,35,2
132,2,1.055,1,1,1.055,3.064,1,1,1.25,75,60,1.25,36,2
133,2,1.373,1,1,1.373,2.158,2,0,1.166666667,30,35,1.166666667,37,2
134,2,0.883,1,1,0.883,2.173,1,1,1.166666667,35,30,1.166666667,38,2
135,2,0.95,2,2,0.95,2.208,2,1,1.166666667,60,70,1.166666667,39,2
136,2,0.746,1,1,0.746,2.339,1,1,1.166666667,70,60,1.166666667,40,2
137,2,0.857,1,1,0.857,2.283,2,0,1.166666667,90,105,1.166666667,41,2
138,2,0.806,2,2,0.806,2.269,1,0,1.166666667,105,90,1.166666667,42,2
139,2,0.763,1,1,0.763,2.191,2,0,1.3,20,26,1.3,43,2
140,2,1.275,1,1,1.275,2.17,1,1,1.3,26,20,1.3,44,2
141,2,0.716,1,1,0.716,2.17,2,0,1.3,40,52,1.3,45,2
142,2,0.883,1,1,0.883,2.215,1,1,1.3,52,40,1.3,46,2
143,2,0.954,1,1,0.954,2.21,2,0,1.3,60,78,1.3,47,2
144,2,1.036,1,1,1.036,2.537,1,1,1.3,78,60,1.3,48,2
145,2,0.709,1,1,0.709,2.19,2,0,1.1,10,11,1.1,49,2
146,2,0.703,1,1,0.703,2.156,1,1,1.1,11,10,1.1,50,2
147,2,0.762,2,2,0.762,2.286,2,1,1.1,20,22,1.1,51,2
148,2,0.749,1,1,0.749,2.253,1,1,1.1,22,20,1.1,52,2
149,2,0.827,2,2,0.827,2.33,2,1,1.1,30,33,1.1,53,2
150,2,0.858,1,1,0.858,2.17,1,1,1.1,33,30,1.1,54,2
151,2,1.067,2,2,1.067,2.178,2,1,1.133333333,15,17,1.133333333,55,2
152,2,0.89,1,1,0.89,2.224,1,1,1.133333333,17,15,1.133333333,56,2
153,2,0.894,2,2,0.894,2.178,2,1,1.133333333,30,34,1.133333333,57,2
154,2,0.822,2,2,0.822,2.202,1,0,1.133333333,34,30,1.133333333,58,2
155,2,1.497,2,2,1.497,2.52,2,1,1.133333333,45,51,1.133333333,59,2
156,2,0.957,1,1,0.957,2.306,1,1,1.133333333,51,45,1.133333333,60,2
157,2,0.952,2,2,0.952,2.394,2,1,1.066666667,30,32,1.066666667,61,2
158,2,0.719,2,2,0.719,2.164,1,0,1.066666667,32,30,1.066666667,62,2
159,2,1.328,2,2,1.328,2.264,2,1,1.066666667,60,64,1.066666667,63,2
160,2,0.967,1,1,0.967,2.263,1,1,1.066666667,64,60,1.066666667,64,2
161,2,0.899,2,2,0.899,2.297,2,1,1.066666667,90,96,1.066666667,65,2
162,2,0.87,2,2,0.87,2.593,1,0,1.066666667,96,90,1.066666667,66,2
163,2,0.956,2,2,0.956,2.556,2,1,1.363636364,22,30,1.363636364,67,2
164,2,0.855,1,1,0.855,2.186,1,1,1.363636364,30,22,1.363636364,68,2
165,2,0.898,1,1,0.898,2.189,2,0,1.363636364,44,60,1.363636364,69,2
166,2,1.244,1,1,1.244,2.263,1,1,1.363636364,60,44,1.363636364,70,2
167,2,1.111,2,2,1.111,2.237,2,1,1.363636364,66,90,1.363636364,71,2
168,2,0.748,1,1,0.748,2.228,1,1,1.363636364,90,66,1.363636364,72,2
169,2,1.011,2,2,1.011,2.191,2,1,1.12,25,28,1.12,73,2
170,2,0.777,1,1,0.777,2.333,1,1,1.12,28,25,1.12,74,2
171,2,0.75,2,2,0.75,2.202,2,1,1.12,50,56,1.12,75,2
172,2,0.863,2,2,0.863,2.197,1,0,1.12,56,50,1.12,76,2
173,2,0.854,1,1,0.854,2.234,2,0,1.12,75,84,1.12,77,2
174,2,0.922,1,1,0.922,2.925,1,1,1.12,84,75,1.12,78,2
175,2,0.924,1,1,0.924,2.235,2,0,1.25,20,25,1.25,79,2
176,2,0.758,1,1,0.758,2.182,1,1,1.25,25,20,1.25,80,2
177,2,0.768,2,2,0.768,2.834,2,1,1.25,40,50,1.25,81,2
178,2,0.717,2,2,0.717,2.247,1,0,1.25,50,40,1.25,82,2
179,2,0.762,1,1,0.762,2.219,2,0,1.25,60,75,1.25,83,2
180,2,0.75,2,2,0.75,2.373,1,0,1.25,75,60,1.25,84,2
181,2,1.241,2,2,1.241,2.708,2,1,1.166666667,30,35,1.166666667,85,2
182,2,0.77,1,1,0.77,2.233,1,1,1.166666667,35,30,1.166666667,86,2
183,2,1.054,1,1,1.054,2.184,2,0,1.166666667,60,70,1.166666667,87,2
184,2,0.757,2,2,0.757,2.569,1,0,1.166666667,70,60,1.166666667,88,2
185,2,1.248,2,2,1.248,2.42,2,1,1.166666667,90,105,1.166666667,89,2
186,2,1.667,1,1,1.667,2.248,1,1,1.166666667,105,90,1.166666667,90,2
187,2,0.944,2,2,0.944,2.238,2,1,1.3,20,26,1.3,91,2
188,2,1.018,1,1,1.018,2.176,1,1,1.3,26,20,1.3,92,2
189,2,0.932,1,1,0.932,2.296,2,0,1.3,40,52,1.3,93,2
190,2,1.206,1,1,1.206,2.191,1,1,1.3,52,40,1.3,94,2
191,2,0.864,1,1,0.864,2.211,2,0,1.3,60,78,1.3,95,2
192,2,1.369,1,1,1.369,2.396,1,1,1.3,78,60,1.3,96,2
193,3,0.989,2,2,0.989,2.167,2,1,1.1,10,11,1.1,1,3
194,3,1.749,1,1,1.749,2.175,1,1,1.1,11,10,1.1,2,3
195,3,0.772,2,2,0.772,2.167,2,1,1.1,20,22,1.1,3,3
196,3,0.888,1,1,0.888,2.191,1,1,1.1,22,20,1.1,4,3
197,3,0.965,1,1,0.965,2.147,2,0,1.1,30,33,1.1,5,3
198,3,0.885,1,1,0.885,2.162,1,1,1.1,33,30,1.1,6,3
199,3,1.309,1,1,1.309,2.144,2,0,1.133333333,15,17,1.133333333,7,3
200,3,0.785,1,1,0.785,2.161,1,1,1.133333333,17,15,1.133333333,8,3
201,3,0.924,1,1,0.924,2.151,2,0,1.133333333,30,34,1.133333333,9,3
202,3,0.77,2,2,0.77,2.176,1,0,1.133333333,34,30,1.133333333,10,3
203,3,0.867,2,2,0.867,2.169,2,1,1.133333333,45,51,1.133333333,11,3
204,3,1.094,1,1,1.094,2.183,1,1,1.133333333,51,45,1.133333333,12,3
205,3,2.233,2,2,2.233,2.155,2,1,1.066666667,30,32,1.066666667,13,3
206,3,0.775,1,1,0.775,2.16,1,1,1.066666667,32,30,1.066666667,14,3
207,3,0.978,1,1,0.978,2.141,2,0,1.066666667,60,64,1.066666667,15,3
208,3,0.902,2,2,0.902,2.159,1,0,1.066666667,64,60,1.066666667,16,3
209,3,0.805,1,1,0.805,2.15,2,0,1.066666667,90,96,1.066666667,17,3
210,3,0.975,2,2,0.975,2.176,1,0,1.066666667,96,90,1.066666667,18,3
211,3,0.787,2,2,0.787,2.151,2,1,1.363636364,22,30,1.363636364,19,3
212,3,0.95,1,1,0.95,2.161,1,1,1.363636364,30,22,1.363636364,20,3
213,3,0.898,1,1,0.898,2.262,2,0,1.363636364,44,60,1.363636364,21,3
214,3,0.814,1,1,0.814,2.16,1,1,1.363636364,60,44,1.363636364,22,3
215,3,1.237,1,1,1.237,2.155,2,0,1.363636364,66,90,1.363636364,23,3
216,3,0.771,1,1,0.771,2.203,1,1,1.363636364,90,66,1.363636364,24,3
217,3,0.821,2,2,0.821,2.149,2,1,1.12,25,28,1.12,25,3
218,3,0.686,1,1,0.686,2.153,1,1,1.12,28,25,1.12,26,3
219,3,1.128,1,1,1.128,2.152,2,0,1.12,50,56,1.12,27,3
220,3,0.976,1,1,0.976,2.404,1,1,1.12,56,50,1.12,28,3
221,3,0.763,1,1,0.763,2.149,2,0,1.12,75,84,1.12,29,3
222,3,0.796,1,1,0.796,2.178,1,1,1.12,84,75,1.12,30,3
223,3,0.691,1,1,0.691,2.145,2,0,1.25,20,25,1.25,31,3
224,3,0.798,1,1,0.798,2.18,1,1,1.25,25,20,1.25,32,3
225,3,0.728,1,1,0.728,2.171,2,0,1.25,40,50,1.25,33,3
226,3,0.823,1,1,0.823,2.27,1,1,1.25,50,40,1.25,34,3
227,3,0.765,1,1,0.765,2.185,2,0,1.25,60,75,1.25,35,3
228,3,1.043,1,1,1.043,2.166,1,1,1.25,75,60,1.25,36,3
229,3,1.495,2,2,1.495,2.17,2,1,1.166666667,30,35,1.166666667,37,3
230,3,1.154,2,2,1.154,2.154,1,0,1.166666667,35,30,1.166666667,38,3
231,3,1.162,1,1,1.162,2.16,2,0,1.166666667,60,70,1.166666667,39,3
232,3,1.376,2,2,1.376,2.163,1,0,1.166666667,70,60,1.166666667,40,3
233,3,0.96,1,1,0.96,2.162,2,0,1.166666667,90,105,1.166666667,41,3
234,3,0.77,2,2,0.77,2.164,1,0,1.166666667,105,90,1.166666667,42,3
235,3,0.785,1,1,0.785,2.148,2,0,1.3,20,26,1.3,43,3
236,3,0.812,1,1,0.812,2.177,1,1,1.3,26,20,1.3,44,3
237,3,0.874,1,1,0.874,2.211,2,0,1.3,40,52,1.3,45,3
238,3,0.862,1,1,0.862,2.324,1,1,1.3,52,40,1.3,46,3
239,3,0.841,1,1,0.841,2.149,2,0,1.3,60,78,1.3,47,3
240,3,0.798,1,1,0.798,2.145,1,1,1.3,78,60,1.3,48,3
241,3,1.032,2,2,1.032,2.157,2,1,1.1,10,11,1.1,49,3
242,3,0.712,1,1,0.712,2.162,1,1,1.1,11,10,1.1,50,3
243,3,1.667,2,2,1.667,2.151,2,1,1.1,20,22,1.1,51,3
244,3,0.732,1,1,0.732,2.151,1,1,1.1,22,20,1.1,52,3
245,3,0.71,2,2,0.71,2.179,2,1,1.1,30,33,1.1,53,3
246,3,0.729,1,1,0.729,2.191,1,1,1.1,33,30,1.1,54,3
247,3,0.771,2,2,0.771,2.155,2,1,1.133333333,15,17,1.133333333,55,3
248,3,0.993,1,1,0.993,2.148,1,1,1.133333333,17,15,1.133333333,56,3
249,3,0.996,2,2,0.996,2.145,2,1,1.133333333,30,34,1.133333333,57,3
250,3,0.829,1,1,0.829,2.16,1,1,1.133333333,34,30,1.133333333,58,3
251,3,1.397,1,1,1.397,2.167,2,0,1.133333333,45,51,1.133333333,59,3
252,3,1.041,1,1,1.041,2.172,1,1,1.133333333,51,45,1.133333333,60,3
253,3,0.766,2,2,0.766,2.163,2,1,1.066666667,30,32,1.066666667,61,3
254,3,2.502,2,2,2.502,2.202,1,0,1.066666667,32,30,1.066666667,62,3
255,3,0.847,1,1,0.847,2.177,2,0,1.066666667,60,64,1.066666667,63,3
256,3,0.874,1,1,0.874,2.152,1,1,1.066666667,64,60,1.066666667,64,3
257,3,1.401,2,2,1.401,2.164,2,1,1.066666667,90,96,1.066666667,65,3
258,3,0.964,2,2,0.964,2.164,1,0,1.066666667,96,90,1.066666667,66,3
259,3,0.8,1,1,0.8,2.157,2,0,1.363636364,22,30,1.363636364,67,3
260,3,0.9,1,1,0.9,2.169,1,1,1.363636364,30,22,1.363636364,68,3
261,3,0.712,1,1,0.712,2.158,2,0,1.363636364,44,60,1.363636364,69,3
262,3,0.698,1,1,0.698,2.149,1,1,1.363636364,60,44,1.363636364,70,3
263,3,1.178,1,1,1.178,2.154,2,0,1.363636364,66,90,1.363636364,71,3
264,3,0.788,1,1,0.788,2.153,1,1,1.363636364,90,66,1.363636364,72,3
265,3,1.087,2,2,1.087,2.167,2,1,1.12,25,28,1.12,73,3
266,3,0.815,1,1,0.815,2.147,1,1,1.12,28,25,1.12,74,3
267,3,1.357,2,2,1.357,2.227,2,1,1.12,50,56,1.12,75,3
268,3,1.162,2,2,1.162,2.169,1,0,1.12,56,50,1.12,76,3
269,3,1.096,2,2,1.096,2.535,2,1,1.12,75,84,1.12,77,3
270,3,0.79,1,1,0.79,2.147,1,1,1.12,84,75,1.12,78,3
271,3,0.761,1,1,0.761,2.18,2,0,1.25,20,25,1.25,79,3
272,3,0.819,1,1,0.819,2.193,1,1,1.25,25,20,1.25,80,3
273,3,1.146,2,2,1.146,2.161,2,1,1.25,40,50,1.25,81,3
274,3,0.781,1,1,0.781,2.277,1,1,1.25,50,40,1.25,82,3
275,3,0.899,1,1,0.899,2.172,2,0,1.25,60,75,1.25,83,3
276,3,0.887,1,1,0.887,2.159,1,1,1.25,75,60,1.25,84,3
277,3,1.305,1,1,1.305,2.165,2,0,1.166666667,30,35,1.166666667,85,3
278,3,1.402,2,2,1.402,2.185,1,0,1.166666667,35,30,1.166666667,86,3
279,3,0.756,1,1,0.756,2.164,2,0,1.166666667,60,70,1.166666667,87,3
280,3,1.242,2,2,1.242,2.276,1,0,1.166666667,70,60,1.166666667,88,3
281,3,0.682,1,1,0.682,2.155,2,0,1.166666667,90,105,1.166666667,89,3
282,3,0.756,1,1,0.756,2.153,1,1,1.166666667,105,90,1.166666667,90,3
283,3,1.244,2,2,1.244,2.167,2,1,1.3,20,26,1.3,91,3
284,3,0.862,1,1,0.862,2.198,1,1,1.3,26,20,1.3,92,3
285,3,1.261,1,1,1.261,2.141,2,0,1.3,40,52,1.3,93,3
286,3,1.297,1,1,1.297,2.162,1,1,1.3,52,40,1.3,94,3
287,3,0.981,1,1,0.981,2.155,2,0,1.3,60,78,1.3,95,3
288,3,0.842,1,1,0.842,2.166,1,1,1.3,78,60,1.3,96,3
289,4,0.651,2,2,0.651,2.131,2,1,1.1,10,11,1.1,1,4
290,4,0.757,1,1,0.757,2.285,1,1,1.1,11,10,1.1,2,4
291,4,0.655,2,2,0.655,2.332,2,1,1.1,20,22,1.1,3,4
292,4,0.657,1,1,0.657,2.403,1,1,1.1,22,20,1.1,4,4
293,4,0.679,2,2,0.679,2.299,2,1,1.1,30,33,1.1,5,4
294,4,0.764,1,1,0.764,2.358,1,1,1.1,33,30,1.1,6,4
295,4,0.651,2,2,0.651,2.225,2,1,1.133333333,15,17,1.133333333,7,4
296,4,0.672,1,1,0.672,2.198,1,1,1.133333333,17,15,1.133333333,8,4
297,4,0.78,1,1,0.78,2.133,2,0,1.133333333,30,34,1.133333333,9,4
298,4,0.655,1,1,0.655,2.135,1,1,1.133333333,34,30,1.133333333,10,4
299,4,0.667,2,2,0.667,2.684,2,1,1.133333333,45,51,1.133333333,11,4
300,4,0.643,1,1,0.643,2.25,1,1,1.133333333,51,45,1.133333333,12,4
301,4,0.64,2,2,0.64,2.136,2,1,1.066666667,30,32,1.066666667,13,4
302,4,0.642,1,1,0.642,2.139,1,1,1.066666667,32,30,1.066666667,14,4
303,4,0.661,1,1,0.661,2.319,2,0,1.066666667,60,64,1.066666667,15,4
304,4,0.654,1,1,0.654,2.472,1,1,1.066666667,64,60,1.066666667,16,4
305,4,0.665,2,2,0.665,2.463,2,1,1.066666667,90,96,1.066666667,17,4
306,4,0.655,1,1,0.655,2.487,1,1,1.066666667,96,90,1.066666667,18,4
307,4,0.812,1,1,0.812,2.292,2,0,1.363636364,22,30,1.363636364,19,4
308,4,0.694,1,1,0.694,2.38,1,1,1.363636364,30,22,1.363636364,20,4
309,4,0.664,1,1,0.664,2.294,2,0,1.363636364,44,60,1.363636364,21,4
310,4,0.653,1,1,0.653,2.316,1,1,1.363636364,60,44,1.363636364,22,4
311,4,0.662,1,1,0.662,3.14,2,0,1.363636364,66,90,1.363636364,23,4
312,4,0.643,1,1,0.643,2.493,1,1,1.363636364,90,66,1.363636364,24,4
313,4,0.653,2,2,0.653,2.254,2,1,1.12,25,28,1.12,25,4
314,4,0.647,1,1,0.647,2.38,1,1,1.12,28,25,1.12,26,4
315,4,0.799,2,2,0.799,2.399,2,1,1.12,50,56,1.12,27,4
316,4,0.65,1,1,0.65,2.299,1,1,1.12,56,50,1.12,28,4
317,4,0.662,2,2,0.662,2.248,2,1,1.12,75,84,1.12,29,4
318,4,0.655,1,1,0.655,2.417,1,1,1.12,84,75,1.12,30,4
319,4,0.64,1,1,0.64,2.131,2,0,1.25,20,25,1.25,31,4
320,4,0.656,1,1,0.656,2.332,1,1,1.25,25,20,1.25,32,4
321,4,0.65,2,2,0.65,2.27,2,1,1.25,40,50,1.25,33,4
322,4,0.664,1,1,0.664,2.293,1,1,1.25,50,40,1.25,34,4
323,4,0.645,1,1,0.645,2.338,2,0,1.25,60,75,1.25,35,4
324,4,0.645,1,1,0.645,2.275,1,1,1.25,75,60,1.25,36,4
325,4,0.706,1,1,0.706,2.294,2,0,1.166666667,30,35,1.166666667,37,4
326,4,0.646,1,1,0.646,2.134,1,1,1.166666667,35,30,1.166666667,38,4
327,4,0.649,1,1,0.649,2.332,2,0,1.166666667,60,70,1.166666667,39,4
328,4,0.65,1,1,0.65,2.38,1,1,1.166666667,70,60,1.166666667,40,4
329,4,0.782,2,2,0.782,2.404,2,1,1.166666667,90,105,1.166666667,41,4
330,4,0.682,1,1,0.682,2.508,1,1,1.166666667,105,90,1.166666667,42,4
331,4,0.656,1,1,0.656,2.297,2,0,1.3,20,26,1.3,43,4
332,4,0.64,1,1,0.64,2.478,1,1,1.3,26,20,1.3,44,4
333,4,0.653,1,1,0.653,2.143,2,0,1.3,40,52,1.3,45,4
334,4,0.65,1,1,0.65,2.343,1,1,1.3,52,40,1.3,46,4
335,4,0.649,1,1,0.649,2.37,2,0,1.3,60,78,1.3,47,4
336,4,0.685,1,1,0.685,2.398,1,1,1.3,78,60,1.3,48,4
